rm_a,rtca,rm_b,rtcb,rm_r,rtcr,rh,rd,rt
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.0005249847159159116,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.001043940110595348,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.0020757024551009335,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.0030950742902957707,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.004614573556825867,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.005605421435762766,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.006583168819459646,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.008050750384495825,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.009498310979441173,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.010925341840543905,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.012331439356622205,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.013716341439358615,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.015079370882083103,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.016903078491029535,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.01821764445904528,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.01998452593583582,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.02219246693440441,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.023892482918333093,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.026024101079186294,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.0281145740306472,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.03016205548099193,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.0326188150452635,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.0350220767184106,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.037814939631331514,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.04010199005072878,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.043202005141893554,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.04622381460136332,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.0491624786976359,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.05243934023852651,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.05603412247726867,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.05992997421281631,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.06410345399247361,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.06813099352297439,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.07279806597506666,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.0776684858135828,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.08310056524010762,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.08865794971249433,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.0950481889369682,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.10218635856612368,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,0.10960525145927498,NaN,1.1325110684444085e-5,0.10077813452672996,NaN,NaN
NaN,NaN,NaN,0.11826066436995916,NaN,6.809970467156689e-5,0.9348816289832707,NaN,NaN
NaN,NaN,NaN,0.12794706765971656,NaN,0.00012865471040649176,1.8357445087377247,NaN,NaN
NaN,NaN,NaN,0.1394031143375349,NaN,0.00019592456007071308,2.80880871676083,NaN,NaN
NaN,NaN,NaN,0.15280162819878323,NaN,0.0002707982833964067,3.9038487177558996,NaN,NaN
NaN,NaN,NaN,0.16982863224971276,NaN,0.0003592937851270559,5.195494987573798,NaN,NaN
NaN,NaN,NaN,0.19379555055195472,NaN,0.0004733084468015172,6.832716613937175,NaN,2.0509092385128755
NaN,0.0012782195543637879,6.984824738558146e-5,0.253610664571821,1.7807293171706277e-6,0.000716612821670098,10.330051915443471,NaN,6.953261718419795
